名次,馬號,馬名,騎師,練馬師,排位體重,實際負磅,檔位,頭馬距離,沿途走位,完成時間,獨嬴賠率,horse_info_url,日期,場次,horse_id
10,12,威威鬥士 ,黃皓楠,呂健威,1071,116.0,9,6-3/4,1 1 1 2 1 4 1 0,1:22.63,190.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E347,12/02/2023,1,E347
11,14,皇龍上將 ,波健士,高伯新,1142,116.0,5,7,5 4 7 1 1,1:22.67,115.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G311,12/02/2023,1,G311
12,4,英之星 ,鍾易禮,姚本輝,1162,123.0,11,7-3/4,6 8 8 1 2,1:22.80,47.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2018_C058,12/02/2023,1,C058
13,6,鹿鼎記 ,周俊樂,伍鵬志,1058,124.0,2,9-1/4,4 6 9 1 3,1:23.02,17.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E245,12/02/2023,1,E245
14,10,紅楓勝景 ,賀銘年,韋達,1165,122.0,4,9-1/4,8 9 1 0 1 4,1:23.02,44.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2022_H051,12/02/2023,1,H051
1,6,魅影獵飛 ,田泰安,姚本輝,1132,125.0,10,-,3 3 1,1:08.90,4.2,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G317,12/02/2023,5,G317
2,12,中華威威 ,楊明綸,徐雨石,1225,115.0,5,6-1/4,1 2 2,1:09.91,29.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D075,12/02/2023,5,D075
3,1,加州凱歌 ,鍾易禮,告東尼,1337,125.0,4,6-3/4,5 7 3,1:09.98,10.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D067,12/02/2023,5,D067
 4,4,魅力一丁 ,布文,呂健威,1126,128.0,8,7-1/2,8 9 4,1:10.09,12.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G278,12/02/2023,5,G278
5,11,美滿星雲 ,潘明輝,文家良,1157,116.0,3,7-1/2,9 6 5,1:10.10,10.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G279,12/02/2023,5,G279
6,8,飛騰騅 ,何澤堯,方嘉柏,1059,122.0,11,7-3/4,7 8 6,1:10.12,20.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E494,12/02/2023,5,E494
7,7,光明先驅 ,馬雅,葉楚航,1034,125.0,6,7-3/4,1 0 1 0 7,1:10.15,83.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G255,12/02/2023,5,G255
8,3,為您鍾情 ,潘頓,羅富全,1173,129.0,2,8-1/2,6 5 8,1:10.26,2.9,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G318,12/02/2023,5,G318
9,2,攻頂 ,霍宏聲,賀賢,1176,132.0,9,8-1/2,2 1 9,1:10.27,20.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E221,12/02/2023,5,E221
10,5,威力飛彈 ,周俊樂,黎昭昇,1213,125.0,7,11-3/4,1 2 1 2 1 0,1:10.80,36.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G210,12/02/2023,5,G210
11,9,快勝的 ,嘉里,大衛希斯,1203,122.0,12,15-1/4,1 1 1 1 1 1,1:11.33,143.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G366,12/02/2023,5,G366
12,10,顏色王子 ,賀銘年,韋達,1181,119.0,1,15-3/4,4 4 1 2,1:11.43,5.4,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E418,12/02/2023,5,E418
 1,12,獵狐者威 ,何澤堯,呂健威,1056,119.0,1,-,5 5 5 1,1:39.93,3.2,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E296,08/02/2023,1,E296
2,2,一舖成名 ,布文,葉楚航,1202,134.0,11,短馬頭位,1 2 1 2 8 2,1:39.96,14.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2017_B162,08/02/2023,1,B162
 3,10,鵲橋飛渡 ,波健士,蘇偉賢,1126,124.0,5,2-1/4,3 3 4 3,1:40.28,27.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2016_A247,08/02/2023,1,A247
4,4,噴火龍 ,霍宏聲,苗禮德,1024,132.0,2,2-1/4,6 6 7 4,1:40.29,5.4,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2017_B463,08/02/2023,1,B463
5,11,一澤千金 ,潘明輝,沈集成,967,120.0,10,3-3/4,1 1 1 1 1 2 5,1:40.54,114.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G293,08/02/2023,1,G293
6,5,超級黃蜂 ,希威森,韋達,1062,132.0,9,4-1/4,2 2 2 6,1:40.61,23.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G043,08/02/2023,1,G043
7,7,無敵精英 ,鍾易禮,伍鵬志,1091,120.0,12,4-1/2,7 7 9 7,1:40.66,7.8,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G129,08/02/2023,1,G129
8,9,捷報 ,楊明綸,方嘉柏,1092,128.0,8,4-3/4,1 0 9 3 8,1:40.68,12.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E123,08/02/2023,1,E123
9,6,八采 ,黃皓楠,徐雨石,1249,127.0,4,5,1 1 1 9,1:40.71,30.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G280,08/02/2023,1,G280
10,8,創建群英 ,巴度,丁冠豪,1058,130.0,7,5-1/2,4 4 6 1 0,1:40.80,13.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D464,08/02/2023,1,D464
11,3,幸運飛彈 ,蘇兆輝,賀賢,1154,134.0,3,8,8 1 0 1 1 1 1,1:41.21,5.1,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2018_C501,08/02/2023,1,C501
12,1,東風壹號 ,梁家俊,姚本輝,1191,135.0,6,18-3/4,9 8 1 0 1 2,1:42.94,19.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G042,08/02/2023,1,G042
1,8,砂漿金剛 ,梁家俊,丁冠豪,1063,128.0,2,-,3 2 1,1:09.27,3.5,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G328,08/02/2023,3,G328
2,7,雅典武士 ,潘頓,大衛希斯,1249,129.0,3,3/4,1 1 2,1:09.38,1.5,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_H007,08/02/2023,3,H007
3,4,電訊飛車 ,布文,徐雨石,1153,133.0,4,3-1/4,4 4 3,1:09.76,16.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G259,08/02/2023,3,G259
4,11,上浦精選 ,何澤堯,呂健威,1051,118.0,5,4-1/2,6 6 4,1:09.97,73.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G425,08/02/2023,3,G425
5,10,鷹勇猴王 ,班德禮,韋達,1215,123.0,1,5-1/2,7 5 5,1:10.17,70.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G415,08/02/2023,3,G415
6,3,辣得驕 ,巴度,伍鵬志,1005,133.0,10,5-3/4,1 1 1 0 6,1:10.19,18.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D159,08/02/2023,3,D159
7,1,電路十號 ,鍾易禮,告東尼,1035,125.0,11,6-3/4,2 3 7,1:10.33,15.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G429,08/02/2023,3,G429
8,6,明欣賞 ,霍宏聲,賀賢,1067,131.0,6,7,8 8 8,1:10.38,34.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2018_C327,08/02/2023,3,C327
9,5,駿皇寶 ,希威森,蘇偉賢,1194,132.0,9,7-1/4,9 9 9,1:10.42,131.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2022_H067,08/02/2023,3,H067
10,12,精明勇駿 ,潘明輝,何良,1115,116.0,12,8-1/4,5 7 1 0,1:10.57,43.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G031,08/02/2023,3,G031
11,9,皮具大師 ,周俊樂,容天鵬,1125,125.0,7,9-1/2,1 0 1 1 1 1,1:10.79,50.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2022_H034,08/02/2023,3,H034
WV-A,2,富高八斗 ,賀銘年,姚本輝,---,135.0,---,---,,---,---,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2017_B473,08/02/2023,3,B473
1,12,星耀王者 ,巴度,伍鵬志,1141,115.0,5,-,1 0 9 1,1:09.04,5.3,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G102,08/02/2023,8,G102
2,10,平常心 ,蔡明紹,蘇偉賢,1131,116.0,8,2,1 2 1 2 2,1:09.35,26.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D278,08/02/2023,8,D278
3,5,駿馬風采 ,蘇兆輝,羅富全,1222,132.0,6,2-1/4,1 1 1 1 3,1:09.40,3.1,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D334,08/02/2023,8,D334
4,7,平海歡星 ,田泰安,蔡約翰,1126,125.0,10,3,8 7 4,1:09.51,18.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2018_C377,08/02/2023,8,C377
5,3,緊張大師 ,布文,大衛希斯,1260,133.0,7,3-1/4,1 1 5,1:09.54,6.8,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E421,08/02/2023,8,E421
6,9,齊齊友福 ,賀銘年,鄭俊偉,1152,117.0,4,4-1/4,6 6 6,1:09.73,10.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D505,08/02/2023,8,D505
7,4,時時滿意 ,鍾易禮,告東尼,1147,122.0,2,4-1/4,3 4 7,1:09.73,6.5,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G235,08/02/2023,8,G235
8,6,艮志騰雲 ,潘明輝,沈集成,1254,123.0,3,4-3/4,5 5 8,1:09.81,13.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2017_B119,08/02/2023,8,B119
9,1,錶之智能 ,周俊樂,丁冠豪,1095,133.0,12,7-1/4,7 8 9,1:10.20,76.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D139,08/02/2023,8,D139
10,8,暖在你心 ,希威森,呂健威,1177,118.0,1,9-1/2,9 1 0 1 0,1:10.58,17.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D272,08/02/2023,8,D272
11,11,和氣生財 ,楊明綸,徐雨石,1149,116.0,9,10-1/2,4 3 1 1,1:10.71,47.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D110,08/02/2023,8,D110
12,2,精靈勇士 ,陳嘉熙,方嘉柏,1170,129.0,11,14,2 2 1 2,1:11.28,21.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D172,08/02/2023,8,D172
1,12,誠心所願 ,希威森,韋達,1077,118.0,2,-,6 3 1,0:57.32,6.9,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E343,08/02/2023,5,E343
 2,4,飛行棋 ,田泰安,黎昭昇,983,128.0,12,頸位,1 0 9 2,0:57.38,5.2,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2022_H104,08/02/2023,5,H104
3,1,威妙星 ,黃俊,容天鵬,1200,130.0,3,1/2,1 1 3,0:57.39,13.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D356,08/02/2023,5,D356
4,7,電子宇宙 ,鍾易禮,文家良,995,117.0,4,1-1/4,8 7 4,0:57.52,10.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2022_H151,08/02/2023,5,H151
5,10,天分高 ,何澤堯,方嘉柏,1018,121.0,1,3-1/4,4 6 5,0:57.84,5.6,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2022_H046,08/02/2023,5,H046
6,11,好好彩彩 ,霍宏聲,蘇偉賢,1237,121.0,5,5,9 1 0 6,0:58.12,25.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2017_B188,08/02/2023,5,B188
7,9,電路七號 ,賀銘年,告東尼,1149,125.0,9,5-1/4,3 5 7,0:58.16,14.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D474,08/02/2023,5,D474
8,8,喜中喜 ,巴度,葉楚航,1144,127.0,10,5-3/4,1 1 1 1 8,0:58.24,55.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2022_H054,08/02/2023,5,H054
9,5,南區旺 ,潘頓,羅富全,1061,127.0,11,6,2 2 9,0:58.29,4.1,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2022_H178,08/02/2023,5,H178
10,6,長發 ,楊明綸,何良,1139,127.0,6,6-1/2,1 2 1 2 1 0,0:58.37,41.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2022_H058,08/02/2023,5,H058
11,2,上校 ,巫顯東,姚本輝,1187,114.0,7,6-3/4,7 8 1 1,0:58.38,17.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D090,08/02/2023,5,D090
12,3,胡椒軍曹 ,梁家俊,徐雨石,1140,132.0,8,7-1/4,5 4 1 2,0:58.46,12.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E432,08/02/2023,5,E432
WV,"
",風流人物 ,布文,大衛希斯,---,132.0,---,---,,---,---,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D498,08/02/2023,5,D498
1,3,飛凡 ,布文,蔡約翰,1130,130.0,6,-,5 5 1,0:56.47,5.7,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E271,08/02/2023,4,E271
2,6,天火同人 ,賀銘年,韋達,1087,120.0,4,1/2,4 4 2,0:56.57,17.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E175,08/02/2023,4,E175
3,2,加州得力 ,蔡明紹,告東尼,1097,134.0,7,1-1/4,7 7 3,0:56.67,2.2,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G451,08/02/2023,4,G451
4,4,英雄豪邁 ,潘頓,羅富全,1073,129.0,10,2-3/4,6 6 4,0:56.90,3.9,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G394,08/02/2023,4,G394
5,1,精彩勇士 ,陳嘉熙,大衛希斯,1210,130.0,1,3-3/4,3 3 5,0:57.09,49.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D387,08/02/2023,4,D387
6,7,精選威 ,何澤堯,呂健威,1104,118.0,8,4,9 1 0 6,0:57.12,36.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G088,08/02/2023,4,G088
7,9,令才 ,鍾易禮,伍鵬志,1081,107.0,2,4-3/4,1 1 7,0:57.24,5.9,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D350,08/02/2023,4,D350
8,5,八心之威 ,希威森,韋達,1141,128.0,9,6,1 0 8 8,0:57.41,63.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D285,08/02/2023,4,D285
9,8,輗多福 ,巫顯東,徐雨石,1225,115.0,5,7-3/4,2 2 9,0:57.70,29.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E105,08/02/2023,4,E105
10,10,心花放 ,巴度,高伯新,1098,116.0,3,13-1/4,8 9 1 0,0:58.58,128.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2022_H118,08/02/2023,4,H118
1,1,幸福至上 ,周俊樂,沈集成,1045,133.0,4,-,1 0 1 0 1 1 1,1:39.55,32.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E302,08/02/2023,9,E302
2,3,安遇 ,蘇兆輝,文家良,1153,132.0,5,頸位,2 2 2 2,1:39.62,2.2,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G236,08/02/2023,9,G236
3,10,天寅合一 ,鍾易禮,告東尼,1050,106.0,6,3/4,4 6 7 3,1:39.69,9.1,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E441,08/02/2023,9,E441
4,11,銀鎚仔 ,巴度,高伯新,1127,115.0,1,1-1/2,8 8 5 4,1:39.80,30.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2022_H112,08/02/2023,9,H112
5,4,自力更生 ,梁家俊,呂健威,1012,131.0,2,1-3/4,5 5 3 5,1:39.84,8.6,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G209,08/02/2023,9,G209
6,7,友港友笑 ,蔡明紹,蘇偉賢,1055,117.0,7,2,6 4 6 6,1:39.88,24.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D367,08/02/2023,9,D367
7,2,爆熱 ,布文,方嘉柏,1105,135.0,12,2-1/4,1 2 1 2 1 2 7,1:39.90,20.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G368,08/02/2023,9,G368
8,5,醉眼光 ,潘頓,蔡約翰,1141,127.0,9,3,9 7 8 8,1:40.04,10.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G018,08/02/2023,9,G018
9,9,勁駒 ,陳嘉熙,賀賢,1107,114.0,10,3,1 1 1 1 1 0 9,1:40.05,59.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D138,08/02/2023,9,D138
10,6,美麗滿滿 ,何澤堯,羅富全,1192,125.0,3,3-1/4,7 9 9 1 0,1:40.06,4.4,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E355,08/02/2023,9,E355
11,8,鐵三角 ,希威森,大衛希斯,1185,117.0,8,3-3/4,3 3 4 1 1,1:40.16,30.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2022_H073,08/02/2023,9,H073
12,12,超勁寶寶 ,巫顯東,姚本輝,1174,113.0,11,5-1/2,1 1 1 1 2,1:40.43,59.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G364,08/02/2023,9,G364
1,3,躡景追飛 ,布文,沈集成,1022,129.0,10,-,1 0 1 0 1 0 1 0 1,1:49.18,3.6,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E478,08/02/2023,2,E478
 2,12,一舖到位 ,巴度,姚本輝,1058,118.0,1,1-1/4,1 1 1 1 1 1 1 1 2,1:49.37,3.4,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G067,08/02/2023,2,G067
3,6,但求快活 ,潘頓,伍鵬志,1073,125.0,8,1-1/4,5 1 1 1 3,1:49.39,4.8,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G133,08/02/2023,2,G133
 4,9,龍船快 ,何澤堯,呂健威,1110,122.0,6,2,9 9 9 8 4,1:49.51,9.2,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G229,08/02/2023,2,G229
5,4,喜蓮心星 ,希威森,大衛希斯,1207,128.0,3,2-1/4,2 6 6 6 5,1:49.52,13.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E348,08/02/2023,2,E348
6,1,鑽石福星 ,嘉里,丁冠豪,1195,135.0,12,2-1/2,8 4 2 2 6,1:49.59,36.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D446,08/02/2023,2,D446
7,10,又享耆成 ,楊明綸,容天鵬,1092,121.0,4,3-1/4,1 2 3 3 7,1:49.72,42.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E069,08/02/2023,2,E069
8,5,眾歡笑 ,田泰安,鄭俊偉,1035,128.0,9,3-3/4,6 7 7 7 8,1:49.76,25.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D038,08/02/2023,2,D038
9,11,首飾大亨 ,賀銘年,蔡約翰,1041,121.0,2,4,3 5 5 5 9,1:49.83,47.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E473,08/02/2023,2,E473
10,7,綫路菁英 ,鍾易禮,告東尼,1227,113.0,5,4-3/4,4 3 4 4 1 0,1:49.94,9.6,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E487,08/02/2023,2,E487
11,8,怡昌勇士 ,潘明輝,賀賢,1078,121.0,11,5-1/4,1 2 1 2 1 2 1 2 1 1,1:50.02,49.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E025,08/02/2023,2,E025
12,2,水箭龜 ,陳嘉熙,苗禮德,1077,129.0,7,9,7 8 8 9 1 2,1:50.63,44.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2018_C450,08/02/2023,2,C450
1,4,包裝智威 ,何澤堯,呂健威,1051,129.0,3,-,4 4 3 1,1:39.06,4.1,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G082,08/02/2023,7,G082
2,9,喜駿駒 ,田泰安,蔡約翰,1121,123.0,10,3/4,1 1 1 1 1 0 2,1:39.18,9.7,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D479,08/02/2023,7,D479
3,10,大眾開心 ,巴度,羅富全,1128,122.0,11,2,1 1 1 3,1:39.36,38.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D029,08/02/2023,7,D029
4,1,柏林探戈 ,布文,告東尼,1064,133.0,2,3,8 7 6 4,1:39.55,8.6,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E120,08/02/2023,7,E120
5,11,寶賢得得 ,蘇兆輝,方嘉柏,1136,120.0,1,3-1/4,6 8 8 5,1:39.60,5.4,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E430,08/02/2023,7,E430
6,3,超好日子 ,周俊樂,呂健威,1228,128.0,9,4-1/4,1 0 1 0 9 6,1:39.73,43.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D473,08/02/2023,7,D473
7,2,佳運財 ,嘉里,大衛希斯,1233,132.0,8,4-1/2,9 9 1 1 7,1:39.80,26.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E269,08/02/2023,7,E269
8,6,禪勝寶駒 ,潘明輝,呂健威,1169,124.0,5,6,2 2 2 8,1:40.02,53.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D270,08/02/2023,7,D270
9,5,包裝大獎 ,潘頓,何良,1167,127.0,4,8-1/4,5 5 4 9,1:40.37,2.8,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E264,08/02/2023,7,E264
10,8,好好心得 ,希威森,伍鵬志,1097,123.0,6,10-3/4,3 3 5 1 0,1:40.76,69.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D433,08/02/2023,7,D433
11,7,美麗在線 ,梁家俊,羅富全,1112,124.0,7,11,7 6 7 1 1,1:40.81,10.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G057,08/02/2023,7,G057
1,10,超音鼠 ,波健士,羅富全,1034,119.0,2,-,6 6 1,1:09.12,13.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E046,08/02/2023,6,E046
2,9,量化歡騰 ,蘇兆輝,韋達,1173,121.0,7,1/2,1 1 2,1:09.22,6.8,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D049,08/02/2023,6,D049
 3,3,美麗笑聲 ,潘頓,蔡約翰,1038,132.0,10,1-1/4,2 2 3,1:09.32,6.7,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G329,08/02/2023,6,G329
 4,1,桃花盛 ,何澤堯,告東尼,1285,135.0,3,1-1/4,9 7 4,1:09.33,3.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2019_D234,08/02/2023,6,D234
5,4,越駿知己 ,蔡明紹,羅富全,1161,131.0,4,1-1/2,8 8 5,1:09.35,5.4,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G033,08/02/2023,6,G033
6,5,自然輝煌 ,鍾易禮,呂健威,1162,121.0,1,1-1/2,4 3 6,1:09.35,8.8,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G104,08/02/2023,6,G104
7,7,美麗邂逅 ,梁家俊,告東尼,1190,124.0,8,1-3/4,3 5 7,1:09.41,48.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E459,08/02/2023,6,E459
8,6,快搏 ,希威森,賀賢,1097,125.0,9,2-3/4,1 0 1 0 8,1:09.55,87.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2020_E434,08/02/2023,6,E434
9,11,星雲浩騰 ,潘明輝,葉楚航,1114,115.0,5,6-1/2,1 1 1 1 9,1:10.14,77.0,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2021_G372,08/02/2023,6,G372
10,8,財才 ,巴度,伍鵬志,1133,122.0,11,10,5 4 1 0,1:10.70,8.6,https://racing.hkjc.com//racing/information/chinese/Horse/Horse.aspx?HorseId=HK_2022_H125,08/02/2023,6,H125
